緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.709043,135.548995,大阪市立関目保育所,おおさかしりせきめほいくしょ,城東区関目1-24-27,17,城東区,06-6931-7070,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/05sekime.pdf,保育所,0,0,0,0,0,0,3,,,173103,5
34.698093,135.547616,大阪市立鯰江保育所,おおさかしりつなまずえほいくしょ,城東区今福西1-13-4,17,城東区,06-6931-8080,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/06namazue.pdf,保育所,0,0,0,0,0,0,3,,,173101,5
34.689003,135.548442,くれない保育所,くれないほいくしょ,城東区鴫野東3-23-12,17,城東区,06-6961-7529,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/08kurenai.pdf,保育所,0,0,0,0,0,0,3,,,173305,5
34.707751,135.55894,なかよしすみれ保育園,なかよしすみれほいくえん,城東区古市1-21-3,17,城東区,06-6931-3350,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/09nakayoshisumire.pdf,保育所,0,0,0,0,0,0,3,,,173306,5
34.708175,135.557556,すみれ保育園,すみれほいくえん,城東区古市1-20-82,17,城東区,06-6931-3330,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/10sumire.pdf,保育所,0,0,0,0,0,0,3,,,173308,5
34.68644,135.562223,諏訪保育園,すわほいくえん,城東区諏訪1-8-5,17,城東区,06-6961-0820,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/11suwa.pdf,保育所,0,0,0,0,0,0,3,,,173309,5
34.706067,135.549692,つばさ保育園,つばさほいくえん,城東区関目1-18-22,17,城東区,06-6930-1081,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/12tsubasa.pdf,保育所,0,0,0,0,0,0,3,,,173312,5
34.684265,135.538727,森之宮保育園,もりのみやほいくえん,城東区森之宮2-1-58,17,城東区,06-6967-0212,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/13morinomiya.pdf,保育所,0,0,0,0,0,0,3,,,173313,5
34.704091,135.545712,わんわん保育園,わんわんほいくえん,城東区中央3-7-4,17,城東区,06-6939-7711,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/14wanwan.pdf,保育所,0,0,0,0,0,0,3,,,173314,5
34.690983,135.549429,ゆりかご保育園,ゆりかごほいくえん,城東区鴫野東3-31-19,17,城東区,06-6961-1512,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/15yurikago.pdf,保育所,0,0,0,0,0,0,3,,,173315,5
34.694322,135.552793,成徳保育園,せいとくほいくえん,城東区放出西1-3-18,17,城東区,06-6963-9966,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/16seitoku.pdf,保育所,0,0,0,0,0,0,3,,,173317,5
34.696435,135.534537,たつのこ保育園,たつのこほいくえん,城東区新喜多1-2-7-101　,17,城東区,06-6936-0755,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/17tatsunoko.pdf,保育所,0,0,0,0,0,0,3,,,173318,5
34.696047,135.547085,ゆりかご第二保育園,ゆりかごだいにほいくえん,城東区新喜多東1-1-7,17,城東区,06-6965-1552,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/18yurikagodai2.pdf,保育所,0,0,0,0,0,0,3,,,173319,5
34.705621,135.558881,古市たいよう保育園,ふるいちたいようほいくえん,城東区古市1-16-12,17,城東区,06-6930-7050,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/20furuichitaiyou.pdf,保育所,0,0,0,0,0,0,3,,,173320,5
34.704501,135.537375,野江まつのはな保育園,のえまつのはなほいくえん,城東区野江2-12-15,17,城東区,06-6934-1101,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/21noematsunohana.pdf,保育所,0,0,0,0,0,0,3,,,173321,5
34.711041,135.547374,きらら保育園,きららほいくえん,城東区関目3-8-4,17,城東区,06-6931-7720,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/22kirara.pdf,保育所,0,0,0,0,0,0,3,,,173322,5
34.711054,135.557808,大阪信愛保育園,おおさかしんあいほいくえん,城東区古市2-7-30,17,城東区,06-6939-4391,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/24osakashinai.pdf,保育所,0,0,0,,,,3,,,173323,5
34.699328,135.546835,今福青い鳥保育園,いまふくあおいとりほいくえん,城東区今福西1-6-30,17,城東区,06-6936-2500,,保育所,0,0,0,0,0,0,3,,,173325,5
34.684468,135.545905,東中浜ひばり保育園(東中浜保育所）,ひがしなかはまひばりほいくえん,城東区東中浜2-4-31,17,城東区,06-6967-2282,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12690/07higasinakahama.pdf,保育所,0,0,0,0,0,0,3,,,173324,5
34.703509,135.542525,愛育保育園（分園）,あいいくほいくえんぶんえん,城東区中央2丁目6番13号　メゾンセントラル2階,17,城東区,06-6931-0565,,保育所,-,-,-,-,-,-,3,,,173302,5
34.708267,135.557095,なかよしすみれ保育園　分園ひまわり,なかよしすみれほいくえんぶんえんひまわり,城東区古市1-20-2,17,城東区,06-6931-3350,,保育所,-,-,-,-,-,-,3,,,173307,5
34.68565,135.561692,諏訪保育園　南分園,すわほいくえんみなみぶんえん,城東区諏訪2-11-20,17,城東区,06-6961-0820,,保育所,-,-,-,-,-,-,3,,,173310,5
34.686705,135.562577,諏訪保育園　北分園,すわほいくえんきたぶんえん,城東区諏訪1-8-7,17,城東区,06-6961-0820,,保育所,-,-,-,-,-,-,3,,,173311,5
34.690683,135.549526,ゆりかご保育園　南園,ゆりかごほいくえんみなみえん,城東区鴫野東3-30-21,17,城東区,06-6961-1512,,保育所,-,-,-,-,-,-,3,,,173316,5
34.697617,135.551846,今福保育園分園　つくしんぼ保育園,いまふくほいくえんほいくえんぶんえん　つくしんぼほいくえん,城東区今福南2-14-25,17,城東区,06-6931-2890,,保育所,-,-,-,-,-,-,3,,,173304,5
34.704925,135.546165,わんわん保育園　分園,わんわんほいくえんぶんえん,城東区中央3-10-20,17,城東区,06-6939-7711,,保育所,-,-,-,-,-,-,3,,,173315,5
34.712313,135.543383,認定こども園　関目聖マリア幼稚園,にんていこどもえんせきめせいまりあようちえん,城東区成育4-8-12,17,城東区,06-6932-4779,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319208/n17sekimeseimaria.pdf,認定こども園,0,0,0,0,0,0,3,,,172301,5
34.682254,135.559573,認定こども園　城東ちどり保育園,にんていこどもえんじょうとうちどりほいくえん,城東区諏訪3-6-33,17,城東区,06-6167-3755,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319208/n18zyoutouchidori.pdf,認定こども園,0,0,0,0,0,0,3,,,172302,5
34.705859,135.545036,認定こども園　成育児童センター,にんていこどもえんせいいくじどうせんたー,城東区成育1-6-12,17,城東区,06-6786-1211,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319208/n19seiikuzidocenter.pdf,認定こども園,0,0,0,0,0,0,3,,,172303,5
34.705604,135.55908,認定こども園　古市たいよう学院（平成28年4月1日開設）,にんていこどもえんふるいちたいようがくいん,城東区古市1-16-12,17,城東区,06-6930-7050,,認定こども園,0,0,0,0,0,0,3,,,172304,5
34.704073,135.548496,エンジェルキッズ　城東園,えんじぇるきっず　じょうとうえん,城東区今福西５－１１－２７,17,城東区,06-6939-3800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319697/c01engelkidszyotou.pdf,地域型,0,0,0,,,,3,,,174301,5
34.69443,135.546446,鴫野東みらい保育園,しぎのひがしみらいほいくえん,城東区鴫野東２－１－１５,17,城東区,06-6955-9733,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319697/c02shiginohigashimirai.pdf,地域型,0,0,0,,,,3,,,174302,5
34.684627,135.558964,城東ちどり保育園　ちどりキッズ,じょうとうちどりほいくえん　ちどりきっず,城東区諏訪２－４－３　バルーンフラワー諏訪１０１号,17,城東区,06-6965-0505,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319697/c03zyoutouchidorikids.pdf,地域型,0,0,0,,,,3,,,174303,5
34.681945,135.548034,ゆめみ保育園,ゆめみほいくえん,城東区東中浜６－８－２３,17,城東区,06-4258-7100,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319697/c04yumemi.pdf,地域型,0,0,0,,,,3,,,174304,5
34.700911,135.550829,かいせいプチ保育園　今福園（平成28年4月1日開設）,かいせいぷちほいくえん,城東区今福西4ー1ー22,17,城東区,06-6136-7576,,地域型,0,0,0,,,,3,,,174305,5
34.690238,135.566643,鶴見えのもと保育園,つるみえのもとほいくえん,鶴見区今津南1-1-4,18,鶴見区,06-6964-1164,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/01tsurumienomoto.pdf,保育所,0,0,0,0,,,3,,,183301,5
34.691627,135.573966,大阪市立今津保育所,おおさかしりついまづほいくしょ,鶴見区今津中3-7-2,18,鶴見区,06-6968-0418,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/02imadu.pdf,保育所,0,0,0,0,0,0,3,,,183203,5
34.704664,135.583498,大阪市立茨田第１保育所,おおさかしりつまっただいいちほいくしょ,鶴見区諸口5-浜6-17,18,鶴見区,06-6912-6149,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/04mattadai1.pdf,保育所,0,0,0,0,0,0,3,,,183101,5
34.705081,135.57071,大阪市立茨田第２保育所,おおさかしりつまっただいにほいくしょ,鶴見区横堤4-12-33,18,鶴見区,06-6912-1110,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/05mattadai2.pdf,保育所,0,0,0,0,0,0,3,,,183201,5
34.711733,135.596336,大阪市立茨田東保育所,おおさかしりつまったひがしほいくしょ,鶴見区茨田大宮4-15-11-101,18,鶴見区,06-6911-2600,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/06mattahigasi.pdf,保育所,0,0,0,0,0,0,3,,,183202,5
34.711852,135.582361,俊英舘保育園,しゅんえいかんほいくえん,鶴見区浜2-5-14,18,鶴見区,06-6912-0045,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/07syuneikan.pdf,保育所,0,0,0,0,0,0,3,,,183302,5
34.700999,135.564154,鶴見学園,つるみがくえん,鶴見区鶴見3-11-30,18,鶴見区,06-6912-6846,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/08tsurumigakuen.pdf,保育所,0,0,0,0,0,0,3,,,183304,5
34.710212,135.56335,鶴見みどり保育園,つるみみどりほいくえん,鶴見区緑2-3-10,18,鶴見区,06-6913-8864,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/09tsurumimidori.pdf,保育所,0,0,0,0,0,0,3,,,183305,5
34.693568,135.561515,放出保育園,はなてんほいくえん,鶴見区放出東1-12-20,18,鶴見区,06-6961-4366,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/10hanaten.pdf,保育所,0,0,0,0,0,0,3,,,183307,5
34.716139,135.583536,俊英舘第二保育園,しゅんえいかんだいにほいくえん,鶴見区焼野1-2-18,18,鶴見区,06-6915-2211,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/11syuneikandai2.pdf,保育所,0,0,0,0,0,0,3,,,183308,5
34.691208,135.578188,みつばさ保育園,みつばさほいくえん,鶴見区今津中4-4-22,18,鶴見区,06-6967-3455,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/12mitsubasa.pdf,保育所,0,0,0,0,0,0,3,,,183309,5
34.700038,135.574867,もろぐち保育園,もろぐちほいくえん,鶴見区諸口1-6-23,18,鶴見区,06-6915-8558,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/13moroguchi.pdf,保育所,,,0,0,0,0,3,,,183311,5
34.70442,135.563197,鶴見みどり第二保育園,つるみみどりだいにほいくえん,鶴見区鶴見4-11-34,18,鶴見区,06-6914-1221,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/14tsurumimidoridai2.pdf,保育所,0,0,0,0,0,0,3,,,183314,5
34.704488,135.584196,のぎく保育園,のぎくほいくえん,鶴見区諸口5-浜14-6,18,鶴見区,06-6913-9622,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/15nogiku.pdf,保育所,,,0,0,0,0,3,,,183315,5
34.698909,135.572818,よこづつみ保育園,よこづつみほいくえん,鶴見区横堤3-1-10,18,鶴見区,06-6911-0077,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/21yokodutumi.pdf,保育所,0,0,0,0,0,0,3,,,183322,5
34.692889,135.567448,にじの木保育園,にじのきほいくえん,鶴見区今津中1-1-14,18,鶴見区,06-6180-3341,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/16nijinoki.pdf,保育所,0,0,0,0,0,0,3,,,183317,5
34.698856,135.56667,横堤みのり保育園,よこづつみみのりほいくえん,鶴見区鶴見1-6-50,18,鶴見区,06-6913-2600,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/17yokodutumiminori.pdf,保育所,0,0,0,0,0,0,3,,,183318,5
34.704867,135.57403,鶴見はとぽっぽ保育園,つるみはとぽっぽほいくえん,鶴見区横堤5-5-51,18,鶴見区,06-6911-1200,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/18tsurumihatopoppo.pdf,保育所,0,0,0,0,0,0,3,,,183319,5
34.691742,135.576804,三愛こども園,さんあいこどもえん,鶴見区今津中4-3-13,18,鶴見区,06-6968-1981,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/19sanaikodomoen.pdf,保育所,0,0,0,,,,3,,,183320,5
34.693528,135.569422,いずみの保育園,いずみのほいくえん,鶴見区今津北1-11-18,18,鶴見区,06-6955-8140,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/20izumino.pdf,保育所,0,0,0,0,0,0,3,,,183321,5
34.703068,135.563993,つるみ保育園,つるみほいくえん,鶴見区鶴見4-16-4,18,鶴見区,06-6913-7400,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/21turumihoikuen.pdf,保育所,0,0,0,0,0,0,3,,,183323,5
34.707302,135.596384,茨田大宮保育園,まったおおみやほいくえん,鶴見区茨田大宮3-1-43,18,鶴見区,06-6911-0101,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/03mattaoomiya.pdf,保育所,0,0,0,0,0,0,3,,,183325,5
34.7066,135.583072,ほっぺるランド鶴見緑地,ほっぺるらんどつるみりょくち,鶴見区浜2-2-68,18,鶴見区,06-6995-4122,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12691/22hopperurandoturumiryokuchi.pdf,保育所,0,0,0,0,0,0,3,,,183324,5
34.705833,135.572045,トレジャーキッズよこづつみ保育園（平成28年4月1日開設）,とれじゃーきっずよこづつみほいくえん,鶴見区横堤5-8-8(仮）,18,鶴見区,,,保育所,0,0,0,0,0,0,3,,,183326,5
34.711125,135.583059,こぐま園（分園）,こぐまえんぶんえん,鶴見区浜4-12-16,18,鶴見区,06-6915-8800,,保育所,0,0,0,,,,3,,,183303,5
34.710428,135.563173,鶴見みどり保育園　分園,つるみみどりほいくえんぶんえん,鶴見区緑２－４－５３,18,鶴見区,06-6911-7990,,保育所,-,-,-,,,,3,,,183306,5
34.704911,135.584322,のぎく保育園　分園,のぎくほいくえんぶんえん,鶴見区諸口５丁目浜１４－１５,18,鶴見区,06-6913-9622,,保育所,0,0,,,,,3,,,183316,5
34.688165,135.56358,こひつじ分園,こひつじぶんえん,鶴見区放出東３丁目２１番５０号　JR放出駅前NKビル３F,18,鶴見区,06-6965-2330,,保育所,0,0,0,,,,3,,,183310,5
34.703008,135.57421,もろぐち保育園　北分園,もろぐちほいくえんきたぶんえん,鶴見区横堤３－１０－３７,18,鶴見区,06-6915-8558,,保育所,0,,,,,,3,,,183312,5
34.699608,135.574787,もろぐち保育園　南分園,もろぐちほいくえんみなみぶんえん,鶴見区諸口１－６－１８,18,鶴見区,06-6915-8558,,保育所,,0,,,,,3,,,183313,5
34.701652,135.582313,鶴見なないろ保育園　諸口園,つるみなないろほいくえん　もろぐちえん,鶴見区諸口２－１４－１３,18,鶴見区,06-6915-4444,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319698/c01turuminanairo.pdf,地域型,0,0,0,,,,3,,,184301,5
34.702583,135.566343,かいせいプチ保育園　鶴見園,かいせいぷちほいくえん　つるみえん,鶴見区鶴見３－１３－３５　グリーンビューつるみ１－（４）（５）,18,鶴見区,06-6115-5680,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319698/c02kaiseiptiti.pdf,地域型,0,0,0,,,,3,,,184302,5
34.64326,135.509244,阿さひ保育園,あさひほいくえん,阿倍野区旭町3-1-6,19,阿倍野区,06-6631-4718,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/01asahi.pdf,保育所,0,0,0,0,0,0,3,,,193301,5
34.636633,135.521969,阿倍野保育園,あべのほいくえん,阿倍野区文の里3-6-10,19,阿倍野区,06-6621-2903,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/02abeno.pdf,保育所,1,4,3,0,0,0,3,,,193302,5
34.622985,135.513874,育徳園保育所,いくとくえんほいくしょ,阿倍野区阪南町5-12-5,19,阿倍野区,06-6621-1901,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/03ikutokuen.pdf,保育所,0,0,0,0,0,0,3,,,193303,5
34.642887,135.519324,大阪市立三明保育所,おおさかしりつさんめいほいくしょ,阿倍野区三明町1-2-24,19,阿倍野区,06-6621-2700,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/04miake.pdf,保育所,0,0,0,0,1,0,3,,,193201,5
34.645667,135.527038,大阪市立高松保育所,おおさかしりつたかまつほいくしょ,阿倍野区天王寺町北3-2-14,19,阿倍野区,06-6714-3012,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/05takamatu.pdf,保育所,0,0,0,0,1,11,3,,,193101,5
34.628432,135.515027,大阪市立阪南保育所,おおさかしりつはんなんほいくしょ,阿倍野区阪南町3-26-13,19,阿倍野区,06-6623-0277,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/06hannnann.pdf,保育所,0,0,0,0,0,1,3,,,193102,5
34.627121,135.51411,長楽保育園,ちょうらくほいくえん,阿倍野区阪南町3-42-7,19,阿倍野区,06-6622-3089,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/07cyouraku.pdf,保育所,0,0,0,0,0,0,3,,,193304,5
34.638288,135.509652,ナルド夜間保育園,なるどやかんほいくえん,阿倍野区阿倍野筋5-13-17,19,阿倍野区,06-6651-0802,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/08narudoyakan.pdf,保育所,0,0,0,0,0,0,3,,,193305,5
34.638337,135.509561,望之門保育園,のぞみのもんほいくえん,阿倍野区阿倍野筋5-13-17,19,阿倍野区,06-6651-7741,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/09nozominomon.pdf,保育所,0,0,0,0,0,0,3,,,193306,5
34.638489,135.509748,マナ乳児保育園,まなにゅうじほいくえん,阿倍野区阿倍野筋5-12-10,19,阿倍野区,06-6653-6500,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/10mananyuuji.pdf,保育所,0,0,0,,,,3,,,193307,5
34.61789,135.515236,にしたなべ太陽保育園,にしたなべたいようほいくえん,阿倍野区西田辺町2-1-12,19,阿倍野区,06-6691-4104,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/11nishitanabetaiyou.pdf,保育所,1,0,0,0,4,0,3,,,193308,5
34.637227,135.514834,松の実保育園,まつのみほいくえん,阿倍野区阪南町1-16-10,19,阿倍野区,06-6623-5400,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/12matsunomi.pdf,保育所,0,0,0,0,0,0,3,,,193309,5
34.628481,135.500417,きたばたけ保育園,きたばたけほいくえん,阿倍野区北畠3-8-30,19,阿倍野区,06-6653-8627,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/13kitabatake.pdf,保育所,0,0,0,,,,3,,,193310,5
34.637041,135.506734,せいあい保育園,せいあいほいくえん,阿倍野区丸山通1-3-61,19,阿倍野区,06-6651-8039,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/14seiaikodomoen.pdf,保育所,0,0,0,,,,3,,,193311,5
34.631447,135.516741,あい保育園昭和町,あいほいくえんしょうわちょう,阿倍野区昭和町2-12-27,19,阿倍野区,06-6621-6077,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/15aihoikuenshowachou.pdf,保育所,0,0,0,0,0,2,3,,,193312,5
34.624563,135.513726,ながいけ　認定こども園,ながいけにんていこどもえん,阿倍野区阪南町5丁目2番26号,19,阿倍野区,06-6622-3444,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319210/n20nagaike.pdf,認定こども園,0,0,0,0,3,4,3,1,,192301,5
34.638231,135.509499,はばたけ保育園,はばたけほいくえん,阿倍野区阿倍野筋5-13-17,19,阿倍野区,06-6651-7741,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319699/c02habatake.pdf,地域型,0,0,0,,,,3,,,194302,5
34.625602,135.508161,Ｆｏｕｒ　Ｌｅａｆ,ふぉー　りーふ,阿倍野区北畠１－１２－１２,19,阿倍野区,06-7505-8615,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319699/c03FourLeaf.pdf,地域型,0,0,0,,,,3,,,194303,5
34.63884,135.525402,あおぞら保育園阿倍野,あおぞらほいくえんあべの,阿倍野区美章園２－２１－４,19,阿倍野区,06-4301-0123,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319699/c04aozorahoikuenabeno.pdf,地域型,0,0,0,,,,3,,,194304,5
34.647764,135.524699,エンジェルキッズ阿倍野園,えんじぇるきっずあべのえん,阿倍野区天王寺町北２－１－９,19,阿倍野区,06-6719-6666,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319699/c05engelkidsabeno.pdf,地域型,3,1,0,,,,3,,,194305,5
34.645301,135.508418,キッズパレス,きっずぱれす,阿倍野区旭町１－６－３,19,阿倍野区,06-6636-8151,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319699/c06kidsplace.pdf,地域型,2,0,0,,,,3,,,194306,5
34.639815,135.509346,なかよしルーム　阿倍野,なかよしるーむ　あべの,阿倍野区共立通１－１－９,19,阿倍野区,06-6651-8600,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319699/c01nakayoshiroomabeno.pdf,地域型,0,0,0,,,,3,,,194301,5
34.641916,135.508729,ひつじのおうち保育園（平成28年4月1日開設）,ひつじのおうちほいくえん,阿倍野区旭町3-2-5,19,阿倍野区,06-6633-8515,,地域型,0,0,0,,,,3,,,194307,5
34.612628,135.444319,愛染園南港東保育園,あいぜんえんなんこうひがしほいくえん,住之江区南港東1-6-3-101,20,住之江区,06-6612-1800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/01aizenennankouhigashi.pdf,保育所,3,5,0,2,0,0,3,,,203301,5
34.620645,135.478131,愛和保育園,あいわほいくえん,住之江区西加賀屋1-1-47,20,住之江区,06-6681-2026,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/02aiwa.pdf,保育所,0,0,0,0,0,0,3,,,203302,5
34.617648,135.479295,大阪市立北加賀屋保育所,おおさかしりつきたかがやほいくしょ,住之江区中加賀屋2-17-1,20,住之江区,06-6681-2673,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/04kitakagaya.pdf,保育所,0,0,0,0,0,0,3,,,203101,5
34.605043,135.468936,大阪市立新北島保育所,おおさかしりつしんきたじまほいくしょ,住之江区新北島4-1-1-101,20,住之江区,06-6683-1251,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/05sinnkitajima.pdf,保育所,0,0,0,0,0,0,3,,,203202,5
34.608442,135.484439,大阪市立浜口保育所,おおさかしりつはまぐちほいくしょ,住之江区浜口西3-4-6,20,住之江区,06-6674-3835,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/06hamaguti.pdf,保育所,0,0,0,0,0,0,3,,,203201,5
34.60555,135.482073,大阪市立御崎保育所,おおさかしりつみさきほいくしょ,住之江区御崎7-2-4,20,住之江区,06-6685-6693,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/07misaki.pdf,保育所,0,0,0,0,0,0,3,,,203102,5
34.630621,135.428563,大阪神愛舘グレース保育園,おおさかしんあいかんぐれーすほいくえん,住之江区南港中2-3-51,20,住之江区,06-6614-1680,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/08gure-su.pdf,保育所,0,0,0,0,0,0,3,,,203303,5
34.633927,135.426074,きのみ保育園,きのみほいくえん,住之江区南港中4-2-30,20,住之江区,06-6612-2800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/09kinomi.pdf,保育所,0,0,0,0,0,0,3,,,203304,5
34.61469,135.474992,きのみむすび保育園,きのみむすびほいくえん,住之江区西加賀屋4-4-10,20,住之江区,06-6682-3001,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/10kinomimusubi.pdf,保育所,0,0,0,0,0,0,3,,,203305,5
34.615131,135.489425,粉浜学園,こはまがくえん,住之江区粉浜3-10-29,20,住之江区,06-6674-5111,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/11kohama.pdf,保育所,0,0,0,0,0,0,3,,,203306,5
34.607555,135.481226,住之江保育園,すみのえほいくえん,住之江区御崎5-9-16,20,住之江区,06-6685-5609,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/12suminoe.pdf,保育所,0,0,0,0,0,0,3,,,203307,5
34.604985,135.478029,第2住之江保育園,だいにすみのえほいくえん,住之江区御崎8-8-1,20,住之江区,06-6685-5681,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/13dai2suminoe.pdf,保育所,0,0,0,0,0,0,3,,,203308,5
34.634285,135.418285,ポートタウン保育園,ぽーとたうんほいくえん,住之江区南港中5-3-37,20,住之江区,06-6613-2045,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/15po-totaun.pdf,保育所,0,0,0,0,0,0,3,,,203309,5
34.600998,135.47967,やまと保育園,やまとほいくえん,住之江区北島3-17-1,20,住之江区,06-6682-1741,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/16yamato.pdf,保育所,0,0,0,0,0,0,3,,,203310,5
34.613782,135.482586,恵美寿保育園,えびすほいくえん,住之江区東加賀屋4-3-15,20,住之江区,06-6686-0081,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/18ebisu.pdf,保育所,0,0,0,0,0,0,3,,,203311,5
